source,target,synapse_count
12215,17616,7.0
12215,18090,1.0
12215,18705,2.0
12215,19634,6.0
12215,20338,6.0
12215,21151,2.0
12215,21336,4.0
12215,21548,5.0
12215,21804,1.0
12215,22034,2.0
12215,22309,1.0
12215,27620,7.0
12215,28620,1.0
12215,29523,1.0
12215,30480,3.0
12215,31440,10.0
12215,31784,2.0
12215,33474,3.0
12215,34869,5.0
12215,36717,4.0
12215,39064,3.0
12275,10001,140.0
12275,10010,4.0
12275,10106,7.0
12275,10146,4.0
12275,10173,6.0
12275,10277,1.0
12275,10283,104.0
12275,10297,3.0
12275,10580,2.0
12275,10584,145.0
12275,10588,3.0
12275,10728,5.0
12275,10923,86.0
12275,10957,5.0
12275,10992,1.0
12275,11133,13.0
12275,11257,9.0
12275,11272,1.0
12275,11334,50.0
12275,11353,39.0
12275,11361,10.0
12275,11462,1.0
12275,11507,16.0
12275,11687,9.0
12275,11826,10.0
12275,11832,4.0
12275,12041,33.0
12275,12184,6.0
12275,12215,52.0
12275,12419,15.0
12275,12628,26.0
12275,13122,3.0
12275,13256,3.0
12275,13578,1.0
12275,13794,5.0
12275,13825,40.0
12275,14091,1.0
12275,15414,2.0
12275,15665,2.0
12275,16445,4.0
12275,16459,22.0
12275,16855,30.0
12275,17144,1.0
12275,17284,1.0
12275,17616,1.0
12275,20338,3.0
12275,21641,1.0
12275,21813,14.0
12275,22309,12.0
12275,23590,1.0
12275,27620,13.0
12275,28620,4.0
12275,29523,11.0
12275,31784,2.0
12275,31964,1.0
12275,34869,2.0
12275,36717,9.0
12275,39064,2.0
12405,10106,8.0
12405,10184,1.0
12405,10434,2.0
12405,10649,4.0
12405,11065,1.0
12405,11361,3.0
12405,11832,2.0
12405,12771,4.0
12405,14063,20.0
12405,14387,2.0
12405,14863,3.0
12405,14899,3.0
12405,15514,1.0
12405,18940,19.0
12405,24115,1.0
12405,30465,1.0
12405,31334,1.0
12405,36102,1.0
12405,46376,1.0
12405,46961,1.0
12405,64108,1.0
12405,801143,2.0
12405,803126,1.0
12405,805963,1.0
12405,811137,5.0
12405,909760,2.0
12419,10106,1.0
12419,10151,2.0
12419,10184,1.0
12419,10297,38.0
12419,10924,77.0
12419,10957,1.0
12419,11065,3.0
12419,11334,1.0
12419,11361,1.0
12419,11462,1.0
12419,11832,4.0
12419,12041,5.0
12419,12184,163.0
12419,12215,29.0
12419,13256,3.0
12419,13825,2.0
12419,13919,1.0
12419,13995,1.0
12419,14091,4.0
12419,15323,10.0
12419,15414,15.0
12419,15733,65.0
12419,16445,6.0
12419,16459,147.0
12419,16855,2.0
12419,17284,1.0
12419,17616,13.0
12419,19634,1.0
12419,20338,15.0
12419,21336,1.0
12419,31440,5.0
12419,36717,3.0
12517,10067,2.0
12517,10443,2.0
12517,10451,12.0
12517,11015,3.0
12517,12211,2.0
12517,12737,7.0
12517,13406,10.0
12517,14539,13.0
12517,103744,2.0
12517,515278,2.0
12517,550408,1.0
12614,10001,83.0
12614,10010,88.0
12614,10078,1.0
12614,10106,3.0
12614,10117,61.0
12614,10128,6.0
12614,10146,49.0
12614,10246,8.0
12614,10257,26.0
12614,10277,54.0
12614,10283,3.0
12614,10584,10.0
12614,10923,14.0
12614,10992,1.0
12614,11391,5.0
12614,11397,2.0
12614,11572,26.0
12614,11782,1.0
12614,12053,20.0
12614,12129,5.0
12614,12184,1.0
12614,13114,2.0
12614,13317,1.0
12614,14091,2.0
12614,17527,3.0
12614,22309,3.0
12614,27620,3.0
12614,31784,1.0
12614,33474,2.0
12614,34869,1.0
12614,36717,3.0
12614,46376,2.0
12628,10001,142.0
12628,10010,64.0
12628,10091,20.0
12628,10150,1.0
12628,10173,2.0
12628,10180,1.0
12628,10184,51.0
12628,10257,15.0
12628,10277,2.0
12628,10283,227.0
12628,10297,3.0
12628,10315,3.0
12628,10440,1.0
12628,10580,38.0
12628,10584,2.0
12628,10588,4.0
12628,10728,2.0
12628,10923,2.0
12628,10925,1.0
12628,10937,3.0
12628,10957,2.0
12628,10992,7.0
12628,11065,1.0
12628,11133,54.0
12628,11205,3.0
12628,11257,1.0
12628,11272,1.0
12628,11334,3.0
12628,11353,16.0
12628,11361,11.0
12628,11826,1.0
12628,11832,5.0
12628,12041,11.0
12628,12184,2.0
12628,12215,4.0
12628,12275,4.0
12628,12405,5.0
12628,12419,1.0
12628,13256,3.0
12628,13815,6.0
12628,13919,1.0
12628,14017,1.0
12628,14387,4.0
12628,14899,3.0
12628,15323,3.0
12628,16445,4.0
12628,16482,1.0
12628,16855,2.0
12628,16931,3.0
12628,17144,10.0
12628,17616,2.0
12628,17757,31.0
12628,18133,2.0
12628,18940,14.0
12628,20338,1.0
12628,21548,1.0
12628,21641,2.0
12628,28663,27.0
12628,31334,75.0
12628,31362,10.0
12628,31440,3.0
12628,48633,47.0
12628,57245,8.0
12628,61011,6.0
12628,65465,3.0
12628,802444,1.0
12628,804978,1.0
12628,809034,3.0
12628,810029,2.0
12628,813858,1.0
12628,817729,2.0
12737,10067,1.0
12737,10443,7.0
12737,10451,14.0
12737,11015,5.0
12737,12211,1.0
12737,12517,2.0
12737,13406,15.0
12737,14539,13.0
12737,134259,2.0
12737,166237,1.0
12737,218895,1.0
12737,515278,1.0
12771,10078,6.0
12771,10180,1.0
12771,10434,25.0
12771,11507,2.0
12771,12405,12.0
12771,14387,99.0
12771,17322,22.0
12771,20831,5.0
12771,30465,1.0
12771,31334,1.0
12771,46961,1.0
12857,10146,3.0
12857,10297,77.0
12857,10925,2.0
12857,11257,1.0
12857,11397,12.0
12857,11462,2.0
12857,11507,1.0
12857,11782,1.0
12857,13794,1.0
12857,13825,1.0
12857,15331,28.0
12857,15733,19.0
12857,16931,4.0
12857,18090,5.0
12857,18111,19.0
12857,18716,1.0
12857,19668,6.0
12857,21251,1.0
12857,33474,2.0
12857,34869,2.0
13114,10001,186.0
13114,10078,1.0
13114,10106,98.0
13114,10117,93.0
13114,10128,4.0
13114,10146,25.0
13114,10246,37.0
13114,10277,32.0
13114,10283,44.0
13114,10297,15.0
13114,10584,20.0
13114,10689,1.0
13114,10923,13.0
13114,10925,1.0
13114,10957,7.0
13114,11133,2.0
13114,11334,6.0
13114,11391,2.0
13114,11397,47.0
13114,11572,27.0
13114,12053,7.0
13114,12129,15.0
13114,12184,54.0
13114,12215,19.0
13114,12614,25.0
13114,13122,6.0
13114,13600,3.0
13114,13825,11.0
13114,13919,2.0
13114,14277,3.0
13114,15261,1.0
13114,15414,1.0
13114,15665,14.0
13114,15733,9.0
13114,16445,2.0
13114,16459,7.0
13114,16855,1.0
13114,17527,2.0
13114,17616,11.0
13114,18090,1.0
13114,19634,1.0
13114,20338,6.0
13114,21151,1.0
13114,21336,1.0
13114,21548,1.0
13114,21641,3.0
13114,22309,5.0
13114,22328,8.0
13114,27620,6.0
13114,29523,1.0
13114,30480,2.0
13114,31784,19.0
13114,33474,5.0
13114,34869,7.0
13114,36717,74.0
13114,46221,2.0
13122,10010,3.0
13122,10146,1.0
13122,10173,172.0
13122,11397,1.0
13122,11826,2.0
13122,12275,177.0
13122,13600,17.0
13122,15261,1.0
13122,16459,2.0
13256,10001,37.0
13256,10091,22.0
13256,10283,66.0
13256,10580,16.0
13256,10584,16.0
13256,10923,3.0
13256,10937,1.0
13256,10957,6.0
13256,11065,2.0
13256,11133,29.0
13256,11334,31.0
13256,11507,1.0
13256,11826,1.0
13256,12215,2.0
13256,12419,16.0
13256,12628,54.0
13256,13815,107.0
13256,13995,1.0
13256,15665,3.0
13256,17144,1.0
13256,21641,9.0
13256,27620,1.0
13256,31440,1.0
13263,10283,1.0
13263,10297,2.0
13263,11507,2.0
13263,12184,9.0
13263,15414,3.0
13263,17616,8.0
13263,18133,13.0
13263,18705,7.0
13317,10001,15.0
13317,10143,1.0
13317,10150,197.0
13317,11572,1.0
13317,11782,1.0
13317,12614,1.0
13317,15514,236.0
13317,17322,2.0
13317,20831,203.0
13406,10443,38.0
13406,10451,67.0
13406,12211,9.0
13406,12517,7.0
13406,12737,13.0
13406,14539,1.0
13406,17015,2.0
13406,38099,1.0
13406,50414,1.0
13406,515278,8.0
13406,521632,2.0
13406,525221,3.0
13406,535597,2.0
13578,10001,6.0
13578,10091,2.0
13578,10106,33.0
13578,10117,11.0
13578,10146,17.0
13578,10246,3.0
13578,10257,19.0
13578,10277,12.0
13578,10570,3.0
13578,10576,1.0
13578,10992,2.0
13578,11133,1.0
13578,11391,1.0
13578,11507,3.0
13578,11782,3.0
13578,12053,3.0
13578,12129,15.0
13578,13114,24.0
13578,15336,3.0
13578,15959,2.0
13578,16644,2.0
13578,17584,4.0
13578,17757,1.0
13578,18090,1.0
13578,18716,9.0
13578,20338,1.0
13578,21804,5.0
13578,30480,1.0
13578,46376,3.0
13578,64108,1.0
13600,10001,68.0
13600,10010,88.0
13600,10117,56.0
13600,10143,1.0
13600,10146,17.0
13600,10173,1.0
13600,10246,13.0
13600,10257,66.0
13600,10277,14.0
13600,10283,3.0
13600,10570,1.0
13600,10584,5.0
13600,10689,2.0
13600,10728,3.0
13600,10923,15.0
13600,10957,3.0
13600,10992,2.0
13600,11205,1.0
13600,11272,3.0
13600,11397,40.0
13600,11572,1.0
13600,11782,12.0
13600,12053,7.0
13600,12184,4.0
13600,12614,1.0
13600,12857,2.0
13600,13114,4.0
13600,13122,6.0
13600,13654,1.0
13600,13825,22.0
13600,14017,1.0
13600,15261,3.0
13600,15331,4.0
13600,16931,1.0
13600,17527,1.0
13600,18090,1.0
13600,22309,1.0
13600,27620,17.0
13600,28620,1.0
13600,29523,17.0
13600,31784,15.0
13600,34869,12.0
13600,36717,18.0
13600,46221,2.0
13600,74105,1.0
13654,10001,24.0
13654,10106,3.0
13654,10117,6.0
13654,10128,2.0
13654,10146,18.0
13654,10277,5.0
13654,10283,16.0
13654,10297,1.0
13654,10570,3.0
13654,10584,57.0
13654,10925,26.0
13654,11391,6.0
13654,11397,6.0
13654,11462,19.0
13654,11572,2.0
13654,12053,3.0
13654,12184,9.0
13654,12215,13.0
13654,12857,1.0
13654,13600,3.0
13654,13794,1.0
13654,13825,5.0
13654,13919,3.0
13654,14017,4.0
13654,15323,1.0
13654,16644,1.0
13654,16855,2.0
13654,20338,18.0
13654,21251,1.0
13654,28620,1.0
13654,31784,1.0
13654,46221,1.0
13794,10001,6.0
13794,10052,1.0
13794,10106,25.0
13794,10117,11.0
13794,10283,1.0
13794,10297,3.0
13794,10584,1.0
13794,10925,3.0
13794,10992,5.0
13794,11101,13.0
13794,11205,1.0
13794,11391,1.0
13794,11397,2.0
13794,11462,12.0
13794,11572,1.0
13794,11687,1.0
13794,11782,13.0
13794,11826,1.0
13794,12041,1.0
13794,12053,10.0
13794,12184,23.0
13794,12215,18.0
13794,12614,3.0
13794,12857,3.0
13794,13122,24.0
13794,13578,2.0
13794,13825,14.0
13794,13919,1.0
13794,14017,3.0
13794,14091,7.0
13794,14277,12.0
13794,15261,2.0
13794,15331,3.0
13794,15336,1.0
13794,15414,2.0
13794,15733,6.0
13794,16445,1.0
13794,16459,1.0
13794,16628,1.0
13794,16644,1.0
13794,16855,2.0
13794,17527,2.0
13794,17616,1.0
13794,18090,2.0
13794,18111,5.0
13794,18716,4.0
13794,19668,7.0
13794,20338,41.0
13794,21128,1.0
13794,21336,1.0
13794,21804,4.0
13794,22309,2.0
13794,30480,1.0
13794,31784,1.0
13794,36717,8.0
13815,10091,41.0
13815,10106,1.0
13815,10117,3.0
13815,10180,63.0
13815,10184,8.0
13815,10283,16.0
13815,10434,5.0
13815,10580,21.0
13815,10671,95.0
13815,10937,2.0
13815,10957,1.0
13815,11133,9.0
13815,11334,14.0
13815,11353,1.0
13815,11462,1.0
13815,11832,1.0
13815,12405,1.0
13815,12628,22.0
13815,13256,1.0
13815,13995,1.0
13815,14387,2.0
13815,14899,38.0
13815,15792,1.0
13815,17144,2.0
13815,17757,42.0
13815,18455,1.0
13815,18940,3.0
13815,28663,5.0
13815,31334,2.0
13815,31440,2.0
13815,48633,26.0
13815,57245,5.0
13815,61011,5.0
13815,810029,1.0
13815,817729,4.0
13815,907684,2.0
13825,10001,7.0
13825,10010,1.0
13825,10091,1.0
13825,10106,3.0
13825,10117,21.0
13825,10146,19.0
13825,10257,27.0
13825,10277,61.0
13825,10283,21.0
13825,10297,14.0
13825,10580,1.0
13825,10584,178.0
13825,10728,19.0
13825,10923,27.0
13825,10925,23.0
13825,10957,4.0
13825,10992,37.0
13825,11133,4.0
13825,11257,1.0
13825,11431,1.0
13825,11462,1.0
13825,11507,2.0
13825,11572,1.0
13825,11687,16.0
13825,11782,1.0
13825,11826,2.0
13825,11832,2.0
13825,12129,3.0
13825,12184,13.0
13825,12419,1.0
13825,12628,5.0
13825,13654,4.0
13825,13995,1.0
13825,15323,4.0
13825,15665,2.0
13825,15733,5.0
13825,15959,1.0
13825,16482,1.0
13825,17616,2.0
13825,18133,1.0
13825,19668,1.0
13825,20338,52.0
13825,20831,1.0
13825,21548,1.0
13825,22309,1.0
13825,27620,1.0
13825,31440,12.0
13825,33474,1.0
13825,36717,1.0
13825,39064,1.0
13825,58284,1.0
13919,10001,20.0
13919,10091,2.0
13919,10106,4.0
13919,10117,12.0
13919,10184,5.0
13919,10277,6.0
13919,10283,25.0
13919,10315,3.0
13919,10584,74.0
13919,10923,14.0
13919,10957,1.0
13919,10992,6.0
13919,11205,3.0
13919,11334,4.0
13919,11361,24.0
13919,11687,1.0
13919,11826,3.0
13919,11832,26.0
13919,12215,1.0
13919,12419,25.0
13919,13122,1.0
13919,13815,21.0
13919,14017,10.0
13919,15414,1.0
13919,15665,1.0
13919,15733,1.0
13919,16445,1.0
13919,16459,1.0
13919,16855,3.0
13919,16931,2.0
13919,17144,6.0
13919,18133,1.0
13919,21151,1.0
13919,21336,1.0
13919,27620,2.0
13919,31440,24.0
13919,33474,1.0
13919,46221,1.0
13995,10001,2.0
13995,10091,1.0
13995,10106,58.0
13995,10146,1.0
13995,10184,19.0
13995,10257,1.0
13995,10277,5.0
13995,10283,4.0
13995,10580,7.0
13995,10584,14.0
13995,10728,1.0
13995,10924,1.0
13995,10957,58.0
13995,10992,1.0
13995,11133,6.0
13995,11334,8.0
13995,11361,3.0
13995,11507,2.0
13995,12184,2.0
13995,12215,2.0
13995,12419,18.0
13995,13122,1.0
13995,15414,2.0
13995,15665,3.0
13995,16445,4.0
13995,16931,2.0
13995,17284,1.0
13995,17616,4.0
13995,18705,1.0
13995,21641,6.0
13995,31440,3.0
13995,33474,1.0
13995,39064,9.0
13995,58284,5.0
13995,225466,23.0
14017,10001,36.0
14017,10091,1.0
14017,10106,10.0
14017,10117,20.0
14017,10146,22.0
14017,10184,9.0
14017,10277,15.0
14017,10283,49.0
14017,10297,2.0
14017,10315,5.0
14017,10570,2.0
14017,10584,92.0
14017,10923,13.0
14017,10925,1.0
14017,10957,5.0
14017,10992,1.0
14017,11101,2.0
14017,11133,1.0
14017,11205,2.0
14017,11334,14.0
14017,11361,37.0
14017,11397,10.0
14017,11507,1.0
14017,11826,1.0
14017,11832,21.0
14017,12129,2.0
14017,12184,11.0
14017,12215,4.0
14017,12275,1.0
14017,12419,18.0
14017,12614,1.0
14017,12628,4.0
14017,13263,1.0
14017,13654,1.0
14017,13815,22.0
14017,13825,1.0
14017,13919,17.0
14017,15336,1.0
14017,16445,1.0
14017,16855,3.0
14017,16931,2.0
14017,17144,7.0
14017,17284,1.0
14017,17616,3.0
14017,18133,2.0
14017,18705,4.0
14017,21641,2.0
14017,22309,5.0
14017,27620,7.0
14017,31440,12.0
14017,31784,1.0
14017,34869,3.0
14063,10184,5.0
14063,10315,1.0
14063,10434,2.0
14063,10440,1.0
14063,10671,2.0
14063,11065,1.0
14063,11361,4.0
14063,11431,1.0
14063,11832,8.0
14063,12053,1.0
14063,12405,5.0
14063,13317,2.0
14063,14113,1.0
14063,14277,1.0
14063,14793,2.0
14063,14863,2.0
14063,14899,3.0
14063,15959,1.0
14063,16338,1.0
14063,16931,1.0
14063,17757,1.0
14063,18090,3.0
14063,18940,3.0
14063,24115,1.0
14063,31334,2.0
14063,46961,1.0
14063,64108,3.0
14063,80724,1.0
14063,802425,1.0
14063,803126,1.0
14063,806001,1.0
14063,806465,1.0
14063,807245,2.0
14063,807678,1.0
14063,808085,1.0
14063,809503,1.0
14091,10001,68.0
14091,10010,29.0
14091,10091,2.0
14091,10106,1.0
14091,10173,1.0
14091,10257,16.0
14091,10277,8.0
14091,10283,3.0
14091,10728,7.0
14091,10923,38.0
14091,10957,9.0
14091,11133,2.0
14091,11205,1.0
14091,11272,3.0
14091,11334,2.0
14091,11572,1.0
14091,12184,5.0
14091,12215,1.0
14091,12419,17.0
14091,12614,1.0
14091,13122,3.0
14091,15665,21.0
14091,16855,2.0
14091,16931,1.0
14091,28620,1.0
14091,33474,3.0
14091,39064,2.0
14113,10078,18.0
14113,10091,1.0
14113,10184,13.0
14113,10315,2.0
14113,10440,1.0
14113,10588,5.0
14113,10689,1.0
14113,11205,1.0
14113,11257,8.0
14113,12771,4.0
14113,13317,1.0
14113,14063,2.0
14113,14387,2.0
14113,14863,11.0
14113,14899,22.0
14113,16542,12.0
14113,16931,6.0
14113,17322,75.0
14113,18940,2.0
14113,64108,7.0
14113,80419,8.0
14113,80724,14.0
14113,810029,2.0
14277,10001,5.0
14277,10010,5.0
14277,10106,6.0
14277,10117,3.0
14277,10128,2.0
14277,10146,12.0
14277,10257,2.0
14277,10277,3.0
14277,10570,1.0
14277,10584,1.0
14277,10923,13.0
14277,10925,1.0
14277,11361,1.0
14277,11391,4.0
14277,11397,1.0
14277,11462,1.0
14277,11782,4.0
14277,12053,3.0
14277,12129,12.0
14277,12215,1.0
14277,12614,19.0
14277,13114,3.0
14277,13317,1.0
14277,13825,1.0
14277,14091,5.0
14277,15261,1.0
14277,15336,13.0
14277,15665,1.0
14277,15733,1.0
14277,15959,3.0
14277,16644,8.0
14277,16983,1.0
14277,17527,9.0
14277,17584,1.0
14277,17616,2.0
14277,18090,1.0
14277,18716,4.0
14277,18957,1.0
14277,21251,12.0
14277,29523,1.0
14277,31784,2.0
14277,74105,1.0
14379,10001,1.0
14379,10078,46.0
14379,10143,1.0
14379,10180,2.0
14379,11397,6.0
14379,15559,1.0
14387,10180,1.0
14387,10184,2.0
14387,10315,2.0
14387,11257,3.0
14387,11334,1.0
14387,11361,2.0
14387,12771,1.0
14387,14113,1.0
14387,14899,6.0
14387,17322,1.0
14387,18940,5.0
14387,24115,2.0
14387,30465,13.0
14387,36102,6.0
14387,46961,5.0
14387,811137,1.0
14419,10402,2.0
14419,10841,1.0
14419,11761,1.0
14419,14573,1.0
14419,18959,4.0
14502,14899,1.0
14502,17416,1.0
14502,47608,1.0
14502,803277,1.0
14539,10443,85.0
14539,10451,70.0
14539,12211,6.0
14539,12517,12.0
14539,12737,17.0
14539,13406,2.0
14539,17015,3.0
14539,25244,1.0
14539,32610,2.0
14539,32740,1.0
14539,35655,2.0
14539,38640,4.0
14539,66375,1.0
14539,69912,1.0
14539,143872,1.0
14539,515278,8.0
14539,525221,2.0
14539,535597,1.0
14539,546552,1.0
14573,10402,30.0
14573,11761,14.0
14600,10689,1.0
14600,14502,5.0
14600,16338,1.0
14600,17253,2.0
14600,46376,1.0
14600,801943,4.0
14600,805620,1.0
14600,807314,15.0
14793,10180,2.0
14793,11011,24.0
14793,14063,1.0
14793,14899,4.0
14793,15291,5.0
14793,18957,2.0
14793,31334,3.0
14793,57245,3.0
14793,806128,1.0
14863,10001,1.0
14863,10078,11.0
14863,10184,4.0
14863,10315,2.0
14863,10434,12.0
14863,10440,1.0
14863,10588,1.0
14863,11065,1.0
14863,11205,1.0
14863,11257,17.0
14863,11832,1.0
14863,13317,3.0
14863,14113,5.0
14863,14899,37.0
14863,16542,5.0
14863,16931,10.0
14863,17322,61.0
14863,18940,3.0
14863,36102,2.0
14863,64108,15.0
14863,80419,23.0
14863,80724,16.0
14863,806128,3.0
14863,810029,7.0
14863,813858,3.0
14899,10001,49.0
14899,10010,73.0
14899,10091,11.0
14899,10106,6.0
14899,10117,31.0
14899,10184,6.0
14899,10283,6.0
14899,10434,8.0
14899,10580,102.0
14899,10584,19.0
14899,10671,2.0
14899,10923,60.0
14899,10957,12.0
14899,11133,79.0
14899,11257,1.0
14899,11334,1.0
14899,11782,6.0
14899,12053,3.0
14899,12628,40.0
14899,13815,58.0
14899,14502,1.0
14899,17322,1.0
14899,17757,213.0
14899,18940,3.0
14899,28663,9.0
14899,31334,5.0
14899,36102,15.0
14899,48633,28.0
14899,57245,84.0
14899,61011,9.0
14899,65465,1.0
14899,809034,13.0
14899,810029,2.0
14899,815910,4.0
14899,911199,1.0
15261,10001,27.0
15261,10010,44.0
15261,10078,1.0
15261,10117,34.0
15261,10146,13.0
15261,10173,1.0
15261,10246,2.0
15261,10257,42.0
15261,10277,3.0
15261,10283,11.0
15261,10570,2.0
15261,10584,5.0
15261,10728,1.0
15261,10923,8.0
15261,10992,4.0
15261,11397,23.0
15261,11507,2.0
15261,11782,17.0
15261,12053,12.0
15261,12129,2.0
15261,12184,4.0
15261,12857,3.0
15261,13600,4.0
15261,13825,3.0
15261,14091,1.0
15261,15331,4.0
15261,15733,1.0
15261,15959,2.0
15261,16644,2.0
15261,18090,2.0
15261,22309,10.0
15261,27620,6.0
15261,29523,11.0
15261,31784,5.0
15261,34869,3.0
15261,36717,8.0
15261,46221,1.0
15291,10001,7.0
15291,10315,1.0
15291,11431,2.0
15291,13794,1.0
15291,14063,1.0
15291,14277,4.0
15291,15959,10.0
15291,16931,5.0
15291,17416,1.0
15291,18090,15.0
15291,18957,7.0
15291,31334,4.0
15291,802425,4.0
15291,804185,5.0
15291,804978,1.0
15291,805170,3.0
15291,806001,1.0
15323,10001,25.0
15323,10091,1.0
15323,10106,17.0
15323,10117,58.0
15323,10128,1.0
15323,10146,53.0
15323,10184,3.0
15323,10277,53.0
15323,10283,27.0
15323,10297,4.0
15323,10315,4.0
15323,10580,1.0
15323,10584,146.0
15323,10923,136.0
15323,10925,9.0
15323,10957,90.0
15323,11101,13.0
15323,11133,1.0
15323,11205,1.0
15323,11257,2.0
15323,11272,1.0
15323,11334,30.0
15323,11361,15.0
15323,11462,21.0
15323,11687,4.0
15323,11826,2.0
15323,11832,5.0
15323,12041,1.0
15323,12184,3.0
15323,12215,4.0
15323,12419,14.0
15323,12628,2.0
15323,13794,5.0
15323,13825,3.0
15323,13919,1.0
15323,14017,2.0
15323,14091,16.0
15323,15336,1.0
15323,15414,5.0
15323,15665,1.0
15323,16445,17.0
15323,16482,1.0
15323,16855,1.0
15323,16931,4.0
15323,17144,5.0
15323,17284,2.0
15323,17616,14.0
15323,18090,6.0
15323,18111,2.0
15323,18716,2.0
15323,21641,2.0
15323,27620,18.0
15323,28620,4.0
15323,29523,26.0
15323,31440,3.0
15323,31784,1.0
15323,33474,1.0
15323,34869,2.0
15323,46221,5.0
15331,10117,1.0
15331,10128,1.0
15331,10297,33.0
15331,10841,2.0
15331,11353,1.0
15331,11361,2.0
15331,11397,3.0
15331,12857,41.0
15331,15733,3.0
15331,16931,7.0
15331,18090,5.0
15336,10001,23.0
15336,10106,4.0
15336,10117,15.0
15336,10128,4.0
15336,10146,24.0
15336,10277,12.0
15336,10570,2.0
15336,10584,12.0
15336,10923,1.0
15336,10925,5.0
15336,11572,1.0
15336,11782,1.0
15336,12053,9.0
15336,12614,1.0
15336,13114,1.0
15336,13600,1.0
15336,14017,1.0
15336,14277,1.0
15336,15323,4.0
15336,15331,1.0
15336,15733,1.0
15336,16445,4.0
15336,17527,3.0
15336,17616,7.0
15336,18111,2.0
15336,21128,1.0
15336,27620,3.0
15336,28620,5.0
15336,29523,1.0
15336,34869,2.0
15336,46221,3.0
15414,10001,39.0
15414,10091,6.0
15414,10106,15.0
15414,10117,14.0
15414,10146,46.0
15414,10184,1.0
15414,10277,45.0
15414,10283,59.0
15414,10297,1.0
15414,10580,7.0
15414,10584,150.0
15414,10728,1.0
15414,10923,59.0
15414,10957,16.0
15414,11133,12.0
15414,11205,1.0
15414,11334,12.0
15414,11361,6.0
15414,11826,26.0
15414,11832,8.0
15414,12041,22.0
15414,12184,6.0
15414,12215,9.0
15414,12275,1.0
15414,12628,4.0
15414,13919,1.0
15414,13995,1.0
15414,14017,1.0
15414,15323,3.0
15414,15665,7.0
15414,16445,40.0
15414,16482,15.0
15414,16628,1.0
15414,16931,1.0
15414,17144,9.0
15414,17616,35.0
15414,18133,1.0
15414,20338,1.0
15414,21641,1.0
15414,27620,11.0
15414,29523,3.0
15414,31440,2.0
15414,33474,2.0
15414,34869,2.0
15479,10443,1.0
15479,12737,3.0
15479,18061,1.0
15479,21320,13.0
15479,48134,4.0
15479,49374,4.0
15479,56387,3.0
15479,69912,41.0
15479,83558,11.0
15479,123609,1.0
15479,143872,37.0
15479,147126,1.0
15479,149919,1.0
15479,160373,18.0
15479,166237,6.0
15479,166430,4.0
15479,209958,3.0
15479,515278,1.0
15479,532354,13.0
15479,532671,9.0
15479,550760,2.0
15514,10067,1.0
15514,10143,1.0
15514,10150,3.0
15514,10257,1.0
15514,11353,1.0
15514,12405,1.0
15514,13317,4.0
15514,15323,1.0
15514,15414,2.0
15514,20831,3.0
15514,21641,3.0
15559,10052,1.0
15559,11687,3.0
15559,12053,2.0
15559,14113,1.0
15559,14379,6.0
15559,14863,1.0
15559,15291,2.0
15559,15639,19.0
15559,17322,1.0
15559,17527,14.0
15559,17757,1.0
15559,18957,1.0
15625,10067,1.0
15625,11015,2.0
15625,21415,1.0
15625,22759,19.0
15625,53445,46.0
15625,53613,14.0
15625,54580,8.0
15625,56107,4.0
15625,68582,2.0
15625,80896,1.0
15625,123360,6.0
15625,126208,3.0
15625,150916,9.0
15625,164073,12.0
15625,166160,4.0
15625,189354,2.0
15625,200486,3.0
15625,203402,2.0
15625,206504,3.0
15625,532354,1.0
15625,537429,7.0
15625,546132,4.0
15625,550408,15.0
15639,11687,1.0
15639,14379,1.0
15639,14793,1.0
15639,15291,1.0
15639,15559,10.0
15639,17527,7.0
15639,18957,1.0
15639,911199,1.0
15665,10001,184.0
15665,10106,81.0
15665,10117,85.0
15665,10128,1.0
15665,10146,71.0
15665,10173,2.0
15665,10246,6.0
15665,10277,61.0
15665,10283,44.0
15665,10297,3.0
15665,10315,5.0
15665,10570,1.0
15665,10584,63.0
15665,10923,48.0
15665,10925,2.0
15665,10957,34.0
15665,11133,3.0
15665,11334,6.0
15665,11391,2.0
15665,11397,5.0
15665,11462,1.0
15665,11572,1.0
15665,12053,1.0
15665,12184,5.0
15665,12215,2.0
15665,12275,2.0
15665,12419,1.0
15665,12614,1.0
15665,12628,1.0
15665,13114,11.0
15665,13122,11.0
15665,13825,25.0
15665,13995,1.0
15665,14017,3.0
15665,14091,4.0
15665,15323,1.0
15665,15414,1.0
15665,15733,2.0
15665,16445,1.0
15665,16459,2.0
15665,16855,2.0
15665,16931,5.0
15665,17616,5.0
15665,18090,1.0
15665,19634,7.0
15665,20338,1.0
15665,21151,1.0
15665,21336,9.0
15665,21548,1.0
15665,21641,5.0
15665,21804,1.0
15665,22034,12.0
15665,22309,9.0
15665,22328,19.0
15665,27620,26.0
15665,29523,24.0
15665,31784,21.0
15665,33474,5.0
15665,34869,21.0
15665,36717,5.0
15733,10001,29.0
15733,10010,44.0
15733,10091,1.0
15733,10106,6.0
15733,10117,12.0
15733,10146,36.0
15733,10257,3.0
15733,10277,29.0
15733,10283,2.0
15733,10297,1.0
15733,10580,2.0
15733,10584,7.0
15733,10923,20.0
15733,10925,4.0
15733,10957,8.0
15733,10992,3.0
15733,11133,3.0
15733,11272,8.0
15733,11334,2.0
15733,11361,1.0
15733,11397,1.0
15733,11507,2.0
